Freq.	V(out)
1.52078225442563e+004	8.83801117593636e-001,-5.71848662653965e+000
1.52132058454405e+004	8.83232457396348e-001,-5.71656577024063e+000
1.52185891466247e+004	8.82664376893319e-001,-5.71464617797632e+000
1.52239724478090e+004	8.82096875301937e-001,-5.71272784853776e+000
1.52293557489932e+004	8.81529951840847e-001,-5.71081078071539e+000
1.52347390501774e+004	8.80963605730010e-001,-5.70889497330294e+000
1.52401223513616e+004	8.80397836190714e-001,-5.70698042509509e+000
1.52455056525459e+004	8.79832642445573e-001,-5.70506713488723e+000
1.52508889537301e+004	8.79268023718401e-001,-5.70315510147670e+000
1.52562722549143e+004	8.78703979234431e-001,-5.70124432366284e+000
1.52616555560985e+004	8.78140508220043e-001,-5.69933480024621e+000
1.52670388572828e+004	8.77577609903009e-001,-5.69742653002859e+000
1.52724221584670e+004	8.77015283512376e-001,-5.69551951181300e+000
1.52778054596512e+004	8.76453528278477e-001,-5.69361374440446e+000
1.52831887608354e+004	8.75892343432843e-001,-5.69170922660957e+000
1.52885720620197e+004	8.75331728208460e-001,-5.68980595723545e+000
1.52939553632039e+004	8.74771681839297e-001,-5.68790393509250e+000
1.52993386643881e+004	8.74212203560907e-001,-5.68600315899040e+000
1.53047219655724e+004	8.73653292609995e-001,-5.68410362774134e+000
1.53101052667566e+004	8.73094948224449e-001,-5.68220534015970e+000
1.53154885679408e+004	8.72537169643554e-001,-5.68030829505977e+000
1.53208718691250e+004	8.71979956107795e-001,-5.67841249125849e+000
1.53262551703093e+004	8.71423306858804e-001,-5.67651792757395e+000
1.53316384714935e+004	8.70867221139730e-001,-5.67462460282554e+000
1.53370217726777e+004	8.70311698194823e-001,-5.67273251583392e+000
1.53424050738619e+004	8.69756737269531e-001,-5.67084166542148e+000
1.53477883750462e+004	8.69202337610691e-001,-5.66895205041224e+000
1.53531716762304e+004	8.68648498466268e-001,-5.66706366963115e+000
1.53585549774146e+004	8.68095219085575e-001,-5.66517652190477e+000
1.53639382785989e+004	8.67542498719043e-001,-5.66329060606164e+000
1.53693215797831e+004	8.66990336618503e-001,-5.66140592093111e+000
1.53747048809673e+004	8.66438732036907e-001,-5.65952246534428e+000
1.53800881821515e+004	8.65887684228399e-001,-5.65764023813327e+000
1.53854714833358e+004	8.65337192448583e-001,-5.65575923813186e+000
1.53908547845200e+004	8.64787255954008e-001,-5.65387946417598e+000
1.53962380857042e+004	8.64237874002691e-001,-5.65200091510151e+000
1.54016213868884e+004	8.63689045853718e-001,-5.65012358974693e+000
1.54070046880727e+004	8.63140770767419e-001,-5.64824748695192e+000
1.54123879892569e+004	8.62593048005483e-001,-5.64637260555722e+000
1.54177712904411e+004	8.62045876830699e-001,-5.64449894440492e+000
1.54231545916254e+004	8.61499256506949e-001,-5.64262650233930e+000
1.54285378928096e+004	8.60953186299616e-001,-5.64075527820540e+000
1.54339211939938e+004	8.60407665475114e-001,-5.63888527084985e+000
1.54393044951780e+004	8.59862693301051e-001,-5.63701647912064e+000
1.54446877963623e+004	8.59318269046372e-001,-5.63514890186710e+000
1.54500710975465e+004	8.58774391981112e-001,-5.63328253794013e+000
1.54554543987307e+004	8.58231061376497e-001,-5.63141738619204e+000
1.54608376999149e+004	8.57688276505097e-001,-5.62955344547608e+000
1.54662210010992e+004	8.57146036640516e-001,-5.62769071464780e+000
1.54716043022834e+004	8.56604341057733e-001,-5.62582919256312e+000
1.54769876034676e+004	8.56063189032588e-001,-5.62396887808057e+000
1.54823709046519e+004	8.55522579842508e-001,-5.62210977005854e+000
1.54877542058361e+004	8.54982512765891e-001,-5.62025186735812e+000
1.54931375070203e+004	8.54442987082367e-001,-5.61839516884126e+000
1.54985208082045e+004	8.53904002072694e-001,-5.61653967337116e+000
1.55039041093888e+004	8.53365557018967e-001,-5.61468537981267e+000
1.55092874105730e+004	8.52827651204263e-001,-5.61283228703200e+000
1.55146707117572e+004	8.52290283912973e-001,-5.61098039389676e+000
1.55200540129414e+004	8.51753454430587e-001,-5.60912969927563e+000
1.55254373141257e+004	8.51217162043859e-001,-5.60728020203867e+000
1.55308206153099e+004	8.50681406040636e-001,-5.60543190105811e+000
1.55362039164941e+004	8.50146185709918e-001,-5.60358479520645e+000
1.55415872176783e+004	8.49611500341867e-001,-5.60173888335871e+000
1.55469705188626e+004	8.49077349227954e-001,-5.59989416438995e+000
1.55523538200468e+004	8.48543731660647e-001,-5.59805063717753e+000
1.55577371212310e+004	8.48010646933594e-001,-5.59620830060006e+000
1.55631204224153e+004	8.47478094341726e-001,-5.59436715353736e+000
1.55685037235995e+004	8.46946073181003e-001,-5.59252719487049e+000
1.55738870247837e+004	8.46414582748455e-001,-5.59068842348246e+000
1.55792703259679e+004	8.45883622342500e-001,-5.58885083825681e+000
1.55846536271522e+004	8.45353191262508e-001,-5.58701443807887e+000
1.55900369283364e+004	8.44823288809186e-001,-5.58517922183520e+000
1.55954202295206e+004	8.44293914284162e-001,-5.58334518841390e+000
1.56008035307048e+004	8.43765066990314e-001,-5.58151233670441e+000
1.56061868318891e+004	8.43236746231668e-001,-5.57968066559695e+000
1.56115701330733e+004	8.42708951313364e-001,-5.57785017398429e+000
1.56169534342575e+004	8.42181681541722e-001,-5.57602086075912e+000
1.56223367354418e+004	8.41654936224074e-001,-5.57419272481640e+000
1.56277200366260e+004	8.41128714669105e-001,-5.57236576505218e+000
1.56331033378102e+004	8.40603016186282e-001,-5.57053998036384e+000
1.56384866389944e+004	8.40077840086571e-001,-5.56871536965023e+000
1.56438699401787e+004	8.39553185681837e-001,-5.56689193181119e+000
1.56492532413629e+004	8.39029052285120e-001,-5.56506966574797e+000
1.56546365425471e+004	8.38505439210530e-001,-5.56324857036365e+000
1.56600198437313e+004	8.37982345773445e-001,-5.56142864456171e+000
1.56654031449156e+004	8.37459771290169e-001,-5.55960988724835e+000
1.56707864460998e+004	8.36937715078250e-001,-5.55779229732959e+000
1.56761697472840e+004	8.36416176456308e-001,-5.55597587371318e+000
1.56815530484683e+004	8.35895154743986e-001,-5.55416061530960e+000
1.56869363496525e+004	8.35374649262274e-001,-5.55234652102827e+000
1.56923196508367e+004	8.34854659332892e-001,-5.55053358978186e+000
1.56977029520209e+004	8.34335184279103e-001,-5.54872182048326e+000
1.57030862532052e+004	8.33816223424855e-001,-5.54691121204713e+000
1.57084695543894e+004	8.33297776095444e-001,-5.54510176338969e+000
1.57138528555736e+004	8.32779841617202e-001,-5.54329347342784e+000
1.57192361567578e+004	8.32262419317587e-001,-5.54148634107976e+000
1.57246194579421e+004	8.31745508525000e-001,-5.53968036526593e+000
1.57300027591263e+004	8.31229108569167e-001,-5.53787554490699e+000
1.57353860603105e+004	8.30713218780762e-001,-5.53607187892528e+000
1.57407693614948e+004	8.30197838491375e-001,-5.53426936624531e+000
1.57461526626790e+004	8.29682967034158e-001,-5.53246800579079e+000
1.57515359638632e+004	8.29168603742787e-001,-5.53066779648909e+000
1.57569192650474e+004	8.28654747952444e-001,-5.52886873726726e+000
1.57623025662317e+004	8.28141398999111e-001,-5.52707082705457e+000
1.57676858674159e+004	8.27628556220027e-001,-5.52527406478071e+000
1.57730691686001e+004	8.27116218953414e-001,-5.52347844937740e+000
1.57784524697843e+004	8.26604386538526e-001,-5.52168397977743e+000
1.57838357709686e+004	8.26093058315838e-001,-5.51989065491453e+000
1.57892190721528e+004	8.25582233626695e-001,-5.51809847372482e+000
1.57946023733370e+004	8.25071911813649e-001,-5.51630743514368e+000
1.57999856745212e+004	8.24562092220308e-001,-5.51451753810979e+000
1.58053689757055e+004	8.24052774191220e-001,-5.51272878156209e+000
1.58107522768897e+004	8.23543957072143e-001,-5.51094116444078e+000
1.58161355780739e+004	8.23035640209794e-001,-5.50915468568816e+000
1.58215188792582e+004	8.22527822951967e-001,-5.50736934424631e+000
1.58269021804424e+004	8.22020504647509e-001,-5.50558513906017e+000
1.58322854816266e+004	8.21513684646306e-001,-5.50380206907473e+000
1.58376687828108e+004	8.21007362299363e-001,-5.50202013323714e+000
1.58430520839951e+004	8.20501536958648e-001,-5.50023933049527e+000
1.58484353851793e+004	8.19996207977169e-001,-5.49845965979827e+000
1.58538186863635e+004	8.19491374709036e-001,-5.49668112009711e+000
1.58592019875477e+004	8.18987036509356e-001,-5.49490371034280e+000
1.58645852887320e+004	8.18483192734300e-001,-5.49312742948901e+000
1.58699685899162e+004	8.17979842741017e-001,-5.49135227649007e+000
1.58753518911004e+004	8.17476985887822e-001,-5.48957825030130e+000
1.58807351922847e+004	8.16974621533910e-001,-5.48780534987948e+000
1.58861184934689e+004	8.16472749039558e-001,-5.48603357418278e+000
1.58915017946531e+004	8.15971367766142e-001,-5.48426292217056e+000
1.58968850958373e+004	8.15470477076004e-001,-5.48249339280288e+000
1.59022683970216e+004	8.14970076332475e-001,-5.48072498504229e+000
1.59076516982058e+004	8.14470164899947e-001,-5.47895769785163e+000
1.59130349993900e+004	8.13970742143854e-001,-5.47719153019467e+000
1.59184183005742e+004	8.13471807430632e-001,-5.47542648103746e+000
1.59238016017585e+004	8.12973360127670e-001,-5.47366254934653e+000
1.59291849029427e+004	8.12475399603543e-001,-5.47189973408950e+000
1.59345682041269e+004	8.11977925227603e-001,-5.47013803423633e+000
1.59399515053112e+004	8.11480936370439e-001,-5.46837744875684e+000
1.59453348064954e+004	8.10984432403407e-001,-5.46661797662333e+000
1.59507181076796e+004	8.10488412699138e-001,-5.46485961680782e+000
1.59561014088638e+004	8.09992876631092e-001,-5.46310236828518e+000
1.59614847100481e+004	8.09497823573822e-001,-5.46134623003020e+000
1.59668680112323e+004	8.09003252902697e-001,-5.45959120102015e+000
1.59722513124165e+004	8.08509163994407e-001,-5.45783728023239e+000
1.59776346136007e+004	8.08015556226346e-001,-5.45608446664575e+000
1.59830179147850e+004	8.07522428977049e-001,-5.45433275924089e+000
1.59884012159692e+004	8.07029781625984e-001,-5.45258215699874e+000
1.59937845171534e+004	8.06537613553620e-001,-5.45083265890230e+000
1.59991678183377e+004	8.06045924141500e-001,-5.44908426393550e+000
1.60045511195219e+004	8.05554712772031e-001,-5.44733697108309e+000
1.60099344207061e+004	8.05063978828740e-001,-5.44559077933167e+000
1.60153177218903e+004	8.04573721695957e-001,-5.44384568766874e+000
1.60207010230746e+004	8.04083940759118e-001,-5.44210169508278e+000
1.60260843242588e+004	8.03594635404633e-001,-5.44035880056362e+000
1.60314676254430e+004	8.03105805019971e-001,-5.43861700310230e+000
1.60368509266272e+004	8.02617448993366e-001,-5.43687630169141e+000
1.60422342278115e+004	8.02129566714144e-001,-5.43513669532473e+000
1.60476175289957e+004	8.01642157572659e-001,-5.43339818299610e+000
1.60530008301799e+004	8.01155220960199e-001,-5.43166076370194e+000
1.60583841313642e+004	8.00668756268914e-001,-5.42992443643928e+000
1.60637674325484e+004	8.00182762892070e-001,-5.42818920020645e+000
1.60691507337326e+004	7.99697240223835e-001,-5.42645505400268e+000
1.60745340349168e+004	7.99212187659349e-001,-5.42472199682862e+000
1.60799173361011e+004	7.98727604594678e-001,-5.42299002768626e+000
1.60853006372853e+004	7.98243490426990e-001,-5.42125914557836e+000
1.60906839384695e+004	7.97759844554116e-001,-5.41952934950957e+000
1.60960672396537e+004	7.97276666375128e-001,-5.41780063848529e+000
1.61014505408380e+004	7.96793955289975e-001,-5.41607301151126e+000
1.61068338420222e+004	7.96311710699519e-001,-5.41434646759612e+000
1.61122171432064e+004	7.95829932005590e-001,-5.41262100574769e+000
1.61176004443906e+004	7.95348618610976e-001,-5.41089662497748e+000
1.61229837455749e+004	7.94867769919401e-001,-5.40917332429544e+000
1.61283670467591e+004	7.94387385335491e-001,-5.40745110271491e+000
1.61337503479433e+004	7.93907464264920e-001,-5.40572995924908e+000
1.61391336491276e+004	7.93428006114290e-001,-5.40400989291273e+000
1.61445169503118e+004	7.92949010291014e-001,-5.40229090272156e+000
1.61499002514960e+004	7.92470476203576e-001,-5.40057298769302e+000
1.61552835526802e+004	7.91992403261290e-001,-5.39885614684525e+000
1.61606668538645e+004	7.91514790874519e-001,-5.39714037919789e+000
1.61660501550487e+004	7.91037638454588e-001,-5.39542568377098e+000
1.61714334562329e+004	7.90560945413527e-001,-5.39371205958657e+000
1.61768167574171e+004	7.90084711164512e-001,-5.39199950566757e+000
1.61822000586014e+004	7.89608935121586e-001,-5.39028802103769e+000
1.61875833597856e+004	7.89133616699707e-001,-5.38857760472274e+000
1.61929666609698e+004	7.88658755314720e-001,-5.38686825574838e+000
1.61983499621541e+004	7.88184350383483e-001,-5.38515997314240e+000
1.62037332633383e+004	7.87710401323696e-001,-5.38345275593349e+000
1.62091165645225e+004	7.87236907554034e-001,-5.38174660315117e+000
1.62144998657067e+004	7.86763868494019e-001,-5.38004151382668e+000
1.62198831668910e+004	7.86291283564147e-001,-5.37833748699218e+000
1.62252664680752e+004	7.85819152185861e-001,-5.37663452168046e+000
1.62306497692594e+004	7.85347473781415e-001,-5.37493261692600e+000
1.62360330704436e+004	7.84876247774077e-001,-5.37323177176446e+000
1.62414163716279e+004	7.84405473587876e-001,-5.37153198523230e+000
1.62467996728121e+004	7.83935150647976e-001,-5.36983325636729e+000
1.62521829739963e+004	7.83465278380273e-001,-5.36813558420831e+000
1.62575662751806e+004	7.82995856211590e-001,-5.36643896779521e+000
1.62629495763648e+004	7.82526883569662e-001,-5.36474340616942e+000
1.62683328775490e+004	7.82058359883146e-001,-5.36304889837357e+000
1.62737161787332e+004	7.81590284581654e-001,-5.36135544345006e+000
1.62790994799175e+004	7.81122657095575e-001,-5.35966304044392e+000
1.62844827811017e+004	7.80655476856267e-001,-5.35797168840114e+000
1.62898660822859e+004	7.80188743295915e-001,-5.35628138636803e+000
1.62952493834701e+004	7.79722455847720e-001,-5.35459213339280e+000
1.63006326846544e+004	7.79256613945607e-001,-5.35290392852419e+000
1.63060159858386e+004	7.78791217024599e-001,-5.35121677081237e+000
1.63113992870228e+004	7.78326264520455e-001,-5.34953065930854e+000
1.63167825882071e+004	7.77861755869792e-001,-5.34784559306527e+000
1.63221658893913e+004	7.77397690510228e-001,-5.34616157113565e+000
1.63275491905755e+004	7.76934067880209e-001,-5.34447859257455e+000
1.63329324917597e+004	7.76470887418959e-001,-5.34279665643805e+000
1.63383157929440e+004	7.76008148566832e-001,-5.34111576178223e+000
1.63436990941282e+004	7.75545850764826e-001,-5.33943590766502e+000
1.63490823953124e+004	7.75083993454943e-001,-5.33775709314608e+000
1.63544656964966e+004	7.74622576079998e-001,-5.33607931728450e+000
1.63598489976809e+004	7.74161598083663e-001,-5.33440257914248e+000
1.63652322988651e+004	7.73701058910552e-001,-5.33272687778190e+000
1.63706156000493e+004	7.73240958006080e-001,-5.33105221226602e+000
1.63759989012335e+004	7.72781294816606e-001,-5.32937858165939e+000
1.63813822024178e+004	7.72322068789274e-001,-5.32770598502791e+000
1.63867655036020e+004	7.71863279372108e-001,-5.32603442143811e+000
1.63921488047862e+004	7.71404926014008e-001,-5.32436388995753e+000
1.63975321059705e+004	7.70947008164826e-001,-5.32269438965513e+000
1.64029154071547e+004	7.70489525275111e-001,-5.32102591960124e+000
1.64082987083389e+004	7.70032476796383e-001,-5.31935847886631e+000
1.64136820095231e+004	7.69575862180915e-001,-5.31769206652332e+000
1.64190653107074e+004	7.69119680882081e-001,-5.31602668164395e+000
1.64244486118916e+004	7.68663932353694e-001,-5.31436232330425e+000
1.64298319130758e+004	7.68208616050753e-001,-5.31269899057866e+000
1.64352152142600e+004	7.67753731429066e-001,-5.31103668254356e+000
1.64405985154443e+004	7.67299277945164e-001,-5.30937539827714e+000
1.64459818166285e+004	7.66845255056545e-001,-5.30771513685730e+000
1.64513651178127e+004	7.66391662221465e-001,-5.30605589736400e+000
1.64567484189969e+004	7.65938498899020e-001,-5.30439767887822e+000
1.64621317201812e+004	7.65485764549254e-001,-5.30274048048147e+000
1.64675150213654e+004	7.65033458632985e-001,-5.30108430125660e+000
1.64728983225496e+004	7.64581580611794e-001,-5.29942914028795e+000
1.64782816237338e+004	7.64130129948276e-001,-5.29777499665994e+000
1.64836649249181e+004	7.63679106105703e-001,-5.29612186945957e+000
1.64890482261023e+004	7.63228508548249e-001,-5.29446975777320e+000
1.64944315272865e+004	7.62778336740923e-001,-5.29281866068927e+000
1.64998148284707e+004	7.62328590149503e-001,-5.29116857729745e+000
1.65051981296550e+004	7.61879268240718e-001,-5.28951950668771e+000
1.65105814308392e+004	7.61430370481987e-001,-5.28787144795159e+000
1.65159647320234e+004	7.60981896341685e-001,-5.28622440018148e+000
1.65213480332076e+004	7.60533845288934e-001,-5.28457836247092e+000
1.65267313343919e+004	7.60086216793745e-001,-5.28293333391425e+000
1.65321146355761e+004	7.59639010326756e-001,-5.28128931360776e+000
1.65374979367603e+004	7.59192225359664e-001,-5.27964630064778e+000
1.65428812379445e+004	7.58745861364979e-001,-5.27800429413159e+000
1.65482645391288e+004	7.58299917815803e-001,-5.27636329315837e+000
1.65536478403130e+004	7.57854394186228e-001,-5.27472329682827e+000
1.65590311414972e+004	7.57409289951230e-001,-5.27308430424134e+000
1.65644144426814e+004	7.56964604586365e-001,-5.27144631450025e+000
1.65697977438657e+004	7.56520337568161e-001,-5.26980932670770e+000
1.65751810450499e+004	7.56076488374023e-001,-5.26817333996723e+000
1.65805643462341e+004	7.55633056481959e-001,-5.26653835338441e+000
1.65859476474183e+004	7.55190041370910e-001,-5.26490436606530e+000
1.65913309486026e+004	7.54747442520611e-001,-5.26327137711688e+000
1.65967142497868e+004	7.54305259411652e-001,-5.26163938564732e+000
1.66020975509710e+004	7.53863491525275e-001,-5.26000839076591e+000
1.66074808521552e+004	7.53422138343712e-001,-5.25837839158256e+000
